Date,Open,High,Low,Close,Adj Close,Volume
1993-01-29,43.96875,43.96875,43.75,43.9375,25.968957901000977,1003200
1993-02-01,43.96875,44.25,43.96875,44.25,26.15365982055664,480500
1993-02-02,44.21875,44.375,44.125,44.34375,26.209056854248047,201300
1993-02-03,44.40625,44.84375,44.375,44.8125,26.486112594604492,529400
1993-02-04,44.96875,45.09375,44.46875,45.0,26.59693717956543,531500
1993-02-05,44.96875,45.0625,44.71875,44.96875,26.57847785949707,492100
1993-02-08,44.96875,45.125,44.90625,44.96875,26.57847785949707,596100
1993-02-09,44.8125,44.8125,44.5625,44.65625,26.393753051757812,122100
1993-02-10,44.65625,44.75,44.53125,44.71875,26.430715560913086,379600
1993-02-11,44.78125,45.125,44.78125,44.9375,26.559995651245117,19500
1993-02-12,44.875,44.875,44.59375,44.59375,26.356830596923828,42500
1993-02-16,44.46875,44.46875,43.40625,43.46875,25.691905975341797,374800
1993-02-17,43.46875,43.53125,43.28125,43.4375,25.673439025878906,210900
1993-02-18,43.9375,43.9375,42.8125,43.40625,25.65496063232422,378100
1993-02-19,43.40625,43.5625,43.34375,43.5625,25.74730682373047,34900
1993-02-22,43.6875,43.78125,43.5625,43.71875,25.83966064453125,513600
1993-02-23,43.84375,43.875,43.46875,43.6875,25.82119369506836,373700
1993-02-24,43.71875,44.25,43.71875,44.25,26.15365982055664,26300
1993-02-25,44.21875,44.375,44.125,44.34375,26.209056854248047,44500
1993-02-26,44.4375,44.4375,44.1875,44.40625,26.246013641357422,66200
1993-03-01,44.5625,44.5625,44.21875,44.28125,26.1721248626709,66500
1993-03-02,44.3125,44.9375,44.25,44.9375,26.559995651245117,182400
1993-03-03,45.0,45.15625,44.9375,45.125,26.670827865600586,280100
1993-03-04,45.1875,45.1875,44.875,44.875,26.523059844970703,89500
1993-03-05,44.9375,45.125,44.71875,44.75,26.449169158935547,40000
1993-03-08,44.84375,45.75,44.84375,45.75,27.04020881652832,50800
1993-03-09,45.65625,45.6875,45.5,45.59375,26.94788360595703,169300
1993-03-10,45.59375,45.6875,45.40625,45.6875,27.003263473510742,194400
1993-03-11,45.71875,45.84375,45.5,45.5625,26.929391860961914,70900
1993-03-12,45.1875,45.21875,44.8125,45.09375,26.65235710144043,643600
1993-03-15,45.0625,45.3125,45.0625,45.3125,26.78164291381836,310800
1993-03-16,45.3125,45.4375,45.3125,45.3125,26.78164291381836,30800
1993-03-17,45.25,45.25,44.96875,45.03125,26.61540412902832,21800
1993-03-18,45.21875,45.5,45.21875,45.3125,26.78164291381836,59300
1993-03-19,45.28125,45.28125,45.03125,45.03125,26.741098403930664,66900
1993-03-22,44.59375,44.875,44.5625,44.78125,26.5926570892334,183400
1993-03-23,44.90625,44.9375,44.8125,44.875,26.6483211517334,55200
1993-03-24,44.8125,45.0625,44.59375,44.875,26.6483211517334,37200
1993-03-25,44.90625,45.25,44.84375,45.15625,26.815343856811523,110100
1993-03-26,45.125,45.15625,44.875,44.90625,26.666868209838867,101500
1993-03-29,44.9375,45.3125,44.9375,45.09375,26.778230667114258,87100
1993-03-30,45.15625,45.21875,45.09375,45.21875,26.85246467590332,56000
1993-03-31,45.34375,45.46875,45.1875,45.1875,26.833904266357422,111600
1993-04-01,45.25,45.25,44.9375,45.03125,26.741098403930664,129500
1993-04-02,44.65625,44.65625,44.09375,44.09375,26.184396743774414,59400
1993-04-05,44.4375,44.4375,44.1875,44.3125,26.314287185668945,172200
1993-04-06,44.40625,44.40625,44.0625,44.1875,26.24006462097168,129700
1993-04-07,44.25,44.34375,44.15625,44.34375,26.33283805847168,28000
1993-04-08,44.53125,44.53125,44.09375,44.28125,26.29574203491211,180800
1993-04-12,44.71875,44.9375,44.65625,44.90625,26.666868209838867,348500
1993-04-13,44.875,45.15625,44.84375,45.0,26.722549438476562,146100
1993-04-14,45.03125,45.0625,44.90625,44.9375,26.68543243408203,119600
1993-04-15,44.90625,45.03125,44.75,44.9375,26.68543243408203,148600
1993-04-16,44.96875,45.03125,44.875,44.9375,26.68543243408203,47900
1993-04-19,44.9375,45.0625,44.71875,44.75,26.57408905029297,157000
1993-04-20,44.6875,44.75,44.25,44.53125,26.444198608398438,279500
1993-04-21,44.625,44.625,44.375,44.5,26.425626754760742,67900
1993-04-22,44.3125,44.6875,43.9375,43.9375,26.091602325439453,97700
